transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,location,payment_method,is_fraud,fraud_reason
TXN0003021,CUST00613,2023-10-25,11:25:17,2808.24,Travel,Ahmedabad,Credit Card,No,None
TXN0003022,CUST00281,2023-11-02,12:54:29,381.54,Entertainment,International,Credit Card,No,None
TXN0003023,CUST00784,2023-04-18,05:51:06,405.97,Fuel,Kolkata,Wallet,No,None
TXN0003024,CUST00273,2023-04-11,19:05:44,2656.28,Online Shopping,Mumbai,Net Banking,No,None
TXN0003025,CUST00293,2023-12-04,12:10:59,70.55,Entertainment,Bangalore,Credit Card,No,None
TXN0003026,CUST00141,2023-07-12,05:04:19,417.29,Retail,Mumbai,Net Banking,No,None
TXN0003027,CUST01087,2023-02-19,09:47:58,835.9,Online Shopping,Pune,Wallet,No,None
TXN0003028,CUST01154,2023-03-30,07:41:52,1140.32,Fuel,Unknown,Credit Card,No,None
TXN0003029,CUST00018,2023-09-02,19:10:39,360.77,Retail,Bangalore,Debit Card,No,None
TXN0003030,CUST00337,2023-03-09,18:24:51,693.21,Online Shopping,Bangalore,Net Banking,Yes,High Frequency
TXN0003031,CUST00902,2023-02-27,01:13:25,50.0,Food & Beverage,Delhi,Debit Card,No,None
TXN0003032,CUST00720,2023-12-05,08:32:15,301.9,Online Shopping,Pune,UPI,No,None
TXN0003033,CUST00437,2023-08-28,23:42:17,1146.2,Electronics,Delhi,Wallet,No,None
TXN0003034,CUST00311,2023-09-12,18:09:34,204.64,Travel,Ahmedabad,Net Banking,No,None
TXN0003035,CUST00844,2023-01-20,06:06:57,713.93,Online Shopping,Mumbai,UPI,No,None
TXN0003036,CUST00907,2023-04-01,08:39:52,1137.11,Retail,Delhi,Net Banking,No,None
TXN0003037,CUST00445,2023-02-14,10:43:09,440.95,Entertainment,International,Debit Card,Yes,Location Anomaly
TXN0003038,CUST00178,2023-09-12,05:19:19,8225.53,Entertainment,Hyderabad,Wallet,Yes,Amount Spike
TXN0003039,CUST00206,2023-01-15,22:51:45,209.5,Retail,International,Net Banking,No,None
TXN0003040,CUST00287,2023-03-13,13:23:08,7009.5,Electronics,Kolkata,Credit Card,Yes,Amount Spike
TXN0003041,CUST00253,2023-09-23,19:27:21,1383.34,Food & Beverage,Kolkata,Debit Card,No,None
TXN0003042,CUST00787,2023-07-16,18:57:54,803.01,Retail,Pune,Wallet,No,None
TXN0003043,CUST00720,2023-12-01,05:05:46,329.03,Retail,Unknown,UPI,No,None
TXN0003044,CUST00880,2023-06-20,23:58:34,870.49,Healthcare,Unknown,UPI,No,None
TXN0003045,CUST00645,2023-08-14,04:58:23,12274.98,Fuel,Bangalore,Debit Card,Yes,Amount Spike
TXN0003046,CUST00287,2023-05-04,05:46:16,56.83,Electronics,International,Net Banking,No,None
TXN0003047,CUST00508,2023-01-17,07:03:15,2672.82,Fuel,Ahmedabad,Debit Card,No,None
TXN0003048,CUST00568,2023-08-03,22:08:01,444.3,Retail,Unknown,Wallet,No,None
TXN0003049,CUST00173,2023-10-06,14:15:30,1108.31,Electronics,International,Net Banking,Yes,High Frequency
TXN0003050,CUST00509,2023-03-30,12:40:14,2798.1,Food & Beverage,Ahmedabad,UPI,No,None
TXN0003051,CUST01134,2023-01-24,14:49:01,128.25,Retail,Bangalore,Credit Card,No,None
TXN0003052,CUST00584,2023-10-05,12:05:04,283.91,Fuel,International,Net Banking,No,None
TXN0003053,CUST00055,2023-04-11,14:33:54,470.47,Entertainment,Ahmedabad,Debit Card,No,None
TXN0003054,CUST00618,2023-04-10,23:33:43,259.69,Travel,Pune,UPI,No,None
TXN0003055,CUST00421,2023-01-07,06:13:56,5334.36,Retail,Delhi,Debit Card,No,None
TXN0003056,CUST01061,2023-09-21,11:01:57,237.91,Electronics,Chennai,Credit Card,No,None
TXN0003057,CUST01044,2023-11-25,03:19:36,341.5,Healthcare,Bangalore,Net Banking,No,None
TXN0003058,CUST00387,2023-11-30,00:23:20,850.03,Retail,Chennai,Credit Card,No,None
TXN0003059,CUST00803,2023-11-26,21:03:00,157.18,Fuel,Unknown,Wallet,No,None
TXN0003060,CUST00606,2023-05-18,05:19:16,413.72,Food & Beverage,Hyderabad,Net Banking,No,None
TXN0003061,CUST00112,2023-07-29,21:16:42,973.54,Food & Beverage,Kolkata,Debit Card,No,None
TXN0003062,CUST00491,2023-10-06,23:13:16,446.11,Fuel,Bangalore,Credit Card,No,None
TXN0003063,CUST01014,2023-01-18,08:56:32,594.63,Food & Beverage,Unknown,UPI,No,None
TXN0003064,CUST00791,2023-08-22,05:48:01,352.41,Electronics,Delhi,Debit Card,No,None
TXN0003065,CUST00231,2023-04-02,03:31:59,108.05,Entertainment,Ahmedabad,Debit Card,No,None
TXN0003066,CUST00494,2023-05-16,19:42:59,978.39,Travel,Unknown,Net Banking,No,None
TXN0003067,CUST01024,2023-02-12,09:28:38,34190.31,Entertainment,Kolkata,UPI,Yes,Amount Spike
TXN0003068,CUST00146,2023-01-31,02:09:28,679.99,Entertainment,Chennai,Credit Card,No,None
TXN0003069,CUST01082,2023-07-16,21:00:14,871.59,Electronics,Chennai,Credit Card,No,None
TXN0003070,CUST00025,2023-06-22,08:38:02,1527.32,Entertainment,Delhi,Wallet,No,None
TXN0003071,CUST00740,2023-02-13,22:56:16,902.5,Entertainment,Kolkata,Wallet,Yes,Amount Spike
TXN0003072,CUST00649,2023-07-18,11:11:46,26617.44,Travel,Mumbai,UPI,Yes,Amount Spike
TXN0003073,CUST00271,2023-01-31,01:53:18,847.93,Retail,Pune,Wallet,No,None
TXN0003074,CUST00793,2023-04-03,00:48:06,4713.7,Entertainment,Pune,UPI,No,None
TXN0003075,CUST01165,2023-03-21,05:48:30,275.99,Healthcare,Bangalore,Debit Card,No,None
TXN0003076,CUST00862,2023-05-07,12:34:26,5893.91,Food & Beverage,International,UPI,No,None
TXN0003077,CUST00749,2023-08-10,12:11:43,1686.12,Retail,International,Debit Card,No,None
TXN0003078,CUST01119,2023-05-25,05:19:12,1291.61,Retail,International,Wallet,No,None
TXN0003079,CUST00354,2023-11-19,00:07:29,880.8,Healthcare,Mumbai,Debit Card,No,None
TXN0003080,CUST00965,2023-11-16,12:03:14,493.62,Online Shopping,Ahmedabad,UPI,No,None
TXN0003081,CUST00150,2023-09-22,11:31:53,2809.15,Retail,Mumbai,Net Banking,No,None
TXN0003082,CUST00035,2023-06-11,13:07:06,787.16,Retail,Mumbai,Wallet,No,None
TXN0003083,CUST00139,2023-01-28,17:25:57,62.77,Healthcare,Hyderabad,Debit Card,No,None
TXN0003084,CUST00029,2023-09-07,06:49:14,174.06,Healthcare,Delhi,Debit Card,No,None
TXN0003085,CUST00537,2023-06-15,15:02:17,532.18,Retail,Mumbai,Wallet,No,None
TXN0003086,CUST00442,2023-12-07,03:32:34,964.88,Food & Beverage,Bangalore,Credit Card,No,None
TXN0003087,CUST00082,2023-04-20,22:32:16,621.47,Healthcare,International,Net Banking,No,None
TXN0003088,CUST00124,2023-02-25,13:35:50,2872.0,Online Shopping,Ahmedabad,Credit Card,No,None
TXN0003089,CUST00816,2023-01-10,14:10:13,63.99,Online Shopping,Chennai,Wallet,No,None
TXN0003090,CUST01038,2023-05-07,19:34:42,790.22,Fuel,Hyderabad,Credit Card,No,None
TXN0003091,CUST00587,2023-08-24,17:20:24,75.07,Retail,Unknown,UPI,Yes,Location Anomaly
TXN0003092,CUST01027,2023-11-03,02:13:30,1655.16,Electronics,Bangalore,Credit Card,No,None
TXN0003093,CUST00851,2023-05-20,22:07:03,593.86,Online Shopping,Mumbai,UPI,No,None
TXN0003094,CUST00868,2023-05-11,02:17:37,1100.51,Fuel,Bangalore,Credit Card,No,None
TXN0003095,CUST00824,2023-06-08,12:07:03,235.88,Travel,Bangalore,Debit Card,No,None
TXN0003096,CUST00169,2023-12-15,12:18:06,3088.24,Electronics,Mumbai,Debit Card,No,None
TXN0003097,CUST01099,2023-09-11,04:52:38,2321.73,Electronics,Delhi,Debit Card,No,None
TXN0003098,CUST01102,2023-05-26,12:36:09,1339.77,Fuel,Ahmedabad,Credit Card,No,None
TXN0003099,CUST00313,2023-07-02,19:06:08,569.4,Fuel,Hyderabad,Wallet,No,None
TXN0003100,CUST00569,2023-04-25,04:51:58,1333.86,Entertainment,Chennai,Net Banking,No,None
TXN0003101,CUST00172,2023-08-30,12:40:50,284.78,Electronics,Hyderabad,Net Banking,Yes,High Frequency
TXN0003102,CUST00635,2023-01-13,02:24:29,24473.12,Retail,Chennai,Net Banking,Yes,Amount Spike
TXN0003103,CUST00162,2023-03-04,06:13:25,4814.45,Retail,Delhi,Credit Card,No,None
TXN0003104,CUST01048,2023-05-24,00:49:21,2403.62,Healthcare,Kolkata,Wallet,No,None
TXN0003105,CUST00417,2023-01-18,07:48:02,277.13,Online Shopping,Chennai,Net Banking,No,None
TXN0003106,CUST00319,2023-04-23,23:07:45,1026.29,Online Shopping,International,Debit Card,No,None
TXN0003107,CUST01099,2023-12-28,07:06:13,140.93,Healthcare,Ahmedabad,UPI,No,None
TXN0003108,CUST00670,2023-02-28,06:41:27,1321.96,Travel,Unknown,UPI,No,None
TXN0003109,CUST00801,2023-12-21,03:16:09,1142.21,Entertainment,Bangalore,Credit Card,No,None
TXN0003110,CUST00136,2023-08-18,14:38:20,70.54,Entertainment,Delhi,Debit Card,No,None
TXN0003111,CUST00636,2023-01-10,22:00:22,164.99,Retail,Mumbai,Credit Card,No,None
TXN0003112,CUST00896,2023-02-11,06:09:17,473.54,Electronics,Chennai,Wallet,No,None
TXN0003113,CUST00489,2023-08-25,12:38:49,463.58,Travel,Kolkata,Debit Card,No,None
TXN0003114,CUST00119,2023-03-24,03:07:59,155.81,Entertainment,Kolkata,Credit Card,No,None
TXN0003115,CUST00501,2023-11-10,19:25:29,1060.8,Retail,Bangalore,Debit Card,No,None
TXN0003116,CUST00177,2023-05-02,14:21:26,899.44,Food & Beverage,Ahmedabad,UPI,No,None
TXN0003117,CUST00890,2023-07-18,08:57:54,526.83,Online Shopping,Hyderabad,Wallet,No,None
TXN0003118,CUST00238,2023-10-05,23:26:27,268.55,Electronics,Mumbai,Wallet,No,None
TXN0003119,CUST00929,2023-10-31,06:16:15,2341.27,Healthcare,Delhi,Credit Card,No,None
TXN0003120,CUST00113,2023-10-16,04:20:45,4848.81,Entertainment,Hyderabad,Debit Card,No,None
TXN0003121,CUST00634,2023-07-17,08:36:07,372.31,Fuel,Bangalore,Credit Card,Yes,High Frequency
TXN0003122,CUST00360,2023-11-01,06:26:35,319.07,Travel,Kolkata,Credit Card,No,None
TXN0003123,CUST00245,2023-08-14,19:50:49,1199.25,Healthcare,Unknown,Wallet,No,None
TXN0003124,CUST00026,2023-10-04,20:09:09,3301.27,Travel,Ahmedabad,Debit Card,Yes,Amount Spike
TXN0003125,CUST00282,2023-05-14,14:48:14,562.69,Fuel,Chennai,UPI,No,None
TXN0003126,CUST00024,2023-03-25,10:43:17,1615.8,Food & Beverage,Chennai,UPI,No,None
TXN0003127,CUST00336,2023-05-28,03:02:30,67.27,Online Shopping,Bangalore,UPI,No,None
TXN0003128,CUST01017,2023-11-19,14:56:04,3235.58,Fuel,Mumbai,UPI,No,None
TXN0003129,CUST00711,2023-08-15,07:01:46,725.76,Travel,Pune,UPI,No,None
TXN0003130,CUST01072,2023-01-13,15:50:58,405.94,Retail,Kolkata,UPI,No,None
TXN0003131,CUST01060,2023-09-13,04:14:12,597.6,Travel,Mumbai,UPI,No,None
TXN0003132,CUST00531,2023-10-10,01:13:53,635.82,Travel,Ahmedabad,Debit Card,No,None
TXN0003133,CUST00342,2023-02-28,06:47:50,83.31,Electronics,International,UPI,No,None
TXN0003134,CUST00762,2023-05-29,00:00:47,3999.5,Electronics,Hyderabad,Net Banking,Yes,High Frequency
TXN0003135,CUST00260,2023-10-24,04:03:26,698.96,Fuel,Chennai,UPI,No,None
TXN0003136,CUST00551,2023-09-10,03:05:42,1131.84,Entertainment,International,UPI,No,None
TXN0003137,CUST00242,2023-01-31,11:09:36,2083.62,Food & Beverage,Pune,Net Banking,No,None
TXN0003138,CUST00061,2023-01-31,00:35:41,195.31,Food & Beverage,Pune,Net Banking,No,None
TXN0003139,CUST00687,2023-12-30,07:39:30,1173.99,Retail,Mumbai,Net Banking,No,None
TXN0003140,CUST00880,2023-03-29,05:14:48,482.43,Retail,Unknown,Net Banking,No,None
TXN0003141,CUST00558,2023-08-08,13:55:55,1837.43,Retail,Hyderabad,Net Banking,No,None
TXN0003142,CUST01073,2023-07-15,12:55:18,51.8,Healthcare,International,Wallet,No,None
TXN0003143,CUST00131,2023-08-12,02:09:42,590.57,Retail,Ahmedabad,Credit Card,No,None
TXN0003144,CUST00539,2023-09-02,19:02:56,322.67,Entertainment,Bangalore,Debit Card,No,None
TXN0003145,CUST01181,2023-08-01,21:54:07,1117.35,Electronics,Pune,Net Banking,No,None
TXN0003146,CUST00158,2023-10-13,00:55:17,1169.17,Retail,International,Wallet,No,None
TXN0003147,CUST01017,2023-06-12,08:47:20,284.53,Healthcare,Pune,Credit Card,No,None
TXN0003148,CUST00933,2023-07-29,07:32:24,282.98,Fuel,Kolkata,Wallet,No,None
TXN0003149,CUST01047,2023-10-12,16:28:50,582.43,Electronics,International,Net Banking,No,None
TXN0003150,CUST00738,2023-02-17,02:03:38,226.79,Retail,Mumbai,Net Banking,No,None
TXN0003151,CUST00114,2023-11-26,04:09:31,1826.91,Travel,Kolkata,Debit Card,No,None
TXN0003152,CUST01024,2023-12-08,04:01:24,427.07,Food & Beverage,Mumbai,Net Banking,No,None
TXN0003153,CUST01161,2023-07-24,23:02:46,50.0,Food & Beverage,Delhi,Credit Card,No,None
TXN0003154,CUST00342,2023-11-06,23:48:53,424.2,Healthcare,Chennai,Credit Card,No,None
TXN0003155,CUST00754,2023-01-20,23:22:34,191.28,Healthcare,Hyderabad,Credit Card,No,None
TXN0003156,CUST00323,2023-08-24,18:36:03,608.29,Online Shopping,Ahmedabad,Debit Card,Yes,Amount Spike
TXN0003157,CUST00523,2023-07-03,10:25:36,150.67,Electronics,Unknown,UPI,Yes,High Frequency
TXN0003158,CUST00211,2023-09-14,00:10:06,758.46,Travel,Bangalore,Wallet,No,None
TXN0003159,CUST01176,2023-07-23,16:12:37,3275.97,Retail,Pune,Debit Card,No,None
TXN0003160,CUST00237,2023-07-22,01:52:58,968.57,Fuel,Bangalore,Wallet,No,None
TXN0003161,CUST00468,2023-06-21,06:34:48,321.24,Entertainment,Kolkata,Net Banking,No,None
TXN0003162,CUST01043,2023-05-04,02:05:20,1149.5,Online Shopping,Ahmedabad,Net Banking,No,None
TXN0003163,CUST00006,2023-04-15,12:57:53,383.4,Entertainment,Delhi,Debit Card,No,None
TXN0003164,CUST00091,2023-03-17,17:45:05,289.02,Online Shopping,Chennai,Debit Card,No,None
TXN0003165,CUST00026,2023-11-21,16:10:05,166.46,Entertainment,International,Credit Card,No,None
TXN0003166,CUST00501,2023-08-12,09:39:36,81.27,Travel,Hyderabad,Wallet,No,None
TXN0003167,CUST00095,2023-04-24,19:33:59,416.59,Food & Beverage,International,Wallet,No,None
TXN0003168,CUST00967,2023-12-20,19:47:00,804.05,Travel,Delhi,Debit Card,No,None
TXN0003169,CUST00746,2023-04-05,18:30:54,592.32,Healthcare,Unknown,Debit Card,No,None
TXN0003170,CUST00785,2023-05-08,15:33:41,403.77,Fuel,Ahmedabad,Debit Card,No,None
TXN0003171,CUST00308,2023-04-05,09:36:27,213.81,Travel,Mumbai,Debit Card,No,None
TXN0003172,CUST00367,2023-11-07,07:16:30,1380.08,Healthcare,Delhi,Credit Card,No,None
TXN0003173,CUST00073,2023-10-26,02:57:18,136.93,Retail,Hyderabad,Debit Card,No,None
TXN0003174,CUST01133,2023-05-21,13:45:28,1687.89,Electronics,Mumbai,Net Banking,No,None
TXN0003175,CUST00859,2023-03-31,16:03:26,199.8,Electronics,Delhi,Credit Card,No,None
TXN0003176,CUST00460,2023-06-27,00:33:40,269.64,Healthcare,Unknown,Net Banking,No,None
TXN0003177,CUST00660,2023-05-03,06:18:04,114.42,Travel,Kolkata,Wallet,No,None
TXN0003178,CUST00509,2023-10-18,13:37:12,364.42,Retail,Ahmedabad,Net Banking,No,None
TXN0003179,CUST00853,2023-02-14,19:45:49,2143.89,Travel,Unknown,Net Banking,No,None
TXN0003180,CUST00656,2023-09-27,03:54:35,1234.91,Online Shopping,Ahmedabad,Credit Card,No,None
TXN0003181,CUST00556,2023-04-04,14:42:57,2151.9,Entertainment,Bangalore,UPI,No,None
TXN0003182,CUST00160,2023-06-22,19:46:13,1244.6,Entertainment,International,Credit Card,Yes,Location Anomaly
TXN0003183,CUST01171,2023-10-12,14:10:31,176.9,Travel,Unknown,Debit Card,No,None
TXN0003184,CUST00764,2023-12-08,20:18:29,447.22,Food & Beverage,Bangalore,UPI,No,None
TXN0003185,CUST00245,2023-06-09,04:47:07,260.8,Fuel,Hyderabad,Net Banking,No,None
TXN0003186,CUST01029,2023-05-21,12:58:36,22067.52,Online Shopping,Delhi,Credit Card,Yes,Amount Spike
TXN0003187,CUST00108,2023-01-31,22:45:55,158.2,Online Shopping,Unknown,UPI,No,None
TXN0003188,CUST00368,2023-05-17,16:44:03,1943.87,Retail,Bangalore,Debit Card,No,None
TXN0003189,CUST00458,2023-08-06,15:50:20,1942.14,Travel,Mumbai,UPI,No,None
TXN0003190,CUST01057,2023-07-16,08:56:18,5976.22,Retail,Delhi,Credit Card,No,None
TXN0003191,CUST00095,2023-01-30,16:30:27,406.82,Online Shopping,International,UPI,No,None
TXN0003192,CUST00822,2023-12-22,01:00:15,1563.66,Food & Beverage,Bangalore,UPI,Yes,Off-Hours Transaction
TXN0003193,CUST00142,2023-05-21,16:51:09,10280.27,Food & Beverage,International,Net Banking,No,None
TXN0003194,CUST00953,2023-09-11,17:28:34,316.98,Entertainment,International,Credit Card,Yes,Location Anomaly
TXN0003195,CUST00579,2023-07-08,00:38:49,612.47,Travel,Bangalore,Net Banking,Yes,Amount Spike
TXN0003196,CUST00637,2023-08-24,01:02:45,69.69,Electronics,Pune,Credit Card,No,None
TXN0003197,CUST00671,2023-03-31,11:00:57,1564.39,Retail,Pune,Net Banking,No,None
TXN0003198,CUST00177,2023-06-24,08:41:06,69.42,Travel,Bangalore,Net Banking,No,None
TXN0003199,CUST01133,2023-11-02,08:53:08,425.48,Electronics,Unknown,Wallet,No,None
TXN0003200,CUST00936,2023-06-12,15:58:01,6643.64,Healthcare,Ahmedabad,UPI,Yes,Amount Spike
TXN0003201,CUST00017,2023-03-31,05:32:57,830.65,Travel,Mumbai,UPI,No,None
TXN0003202,CUST00756,2023-08-10,02:39:15,1108.25,Food & Beverage,Chennai,Debit Card,No,None
TXN0003203,CUST00411,2023-11-18,11:51:06,868.48,Travel,Unknown,Credit Card,No,None
TXN0003204,CUST00598,2023-11-18,02:11:04,3086.02,Food & Beverage,Pune,UPI,No,None
TXN0003205,CUST01155,2023-02-18,15:42:21,212.13,Entertainment,Ahmedabad,Net Banking,No,None
TXN0003206,CUST00623,2023-12-26,12:18:26,295.19,Food & Beverage,Unknown,Wallet,No,None
TXN0003207,CUST00497,2023-07-28,18:56:36,263.17,Online Shopping,Hyderabad,Debit Card,No,None
TXN0003208,CUST00951,2023-04-06,03:02:34,1801.24,Retail,International,Net Banking,No,None
TXN0003209,CUST00755,2023-10-29,13:01:20,1959.57,Entertainment,Bangalore,Debit Card,No,None
TXN0003210,CUST01011,2023-12-20,02:58:15,1143.07,Food & Beverage,Unknown,UPI,No,None
TXN0003211,CUST00401,2023-06-08,07:16:11,2752.3,Healthcare,Delhi,Wallet,No,None
TXN0003212,CUST01120,2023-09-19,19:06:54,161.8,Food & Beverage,Hyderabad,UPI,No,None
TXN0003213,CUST00503,2023-08-16,02:18:53,4918.06,Food & Beverage,International,Debit Card,No,None
TXN0003214,CUST00309,2023-09-16,14:39:45,4137.66,Healthcare,Hyderabad,Credit Card,No,None
TXN0003215,CUST00014,2023-02-23,15:33:34,1608.0,Electronics,Hyderabad,Debit Card,No,None
TXN0003216,CUST00840,2023-08-24,04:05:40,5642.93,Entertainment,Delhi,Wallet,No,None
TXN0003217,CUST00049,2023-04-12,01:58:32,91.11,Entertainment,Delhi,Net Banking,No,None
TXN0003218,CUST00478,2023-11-06,01:54:54,354.48,Food & Beverage,Kolkata,Credit Card,No,None
TXN0003219,CUST01110,2023-04-22,09:57:49,275.24,Entertainment,Pune,UPI,No,None
TXN0003220,CUST00710,2023-05-13,15:40:47,1580.94,Online Shopping,Unknown,Wallet,No,None
TXN0003221,CUST00020,2023-05-02,21:14:28,188.64,Online Shopping,Ahmedabad,Net Banking,No,None
TXN0003222,CUST00687,2023-02-15,19:30:15,1650.77,Travel,Delhi,UPI,No,None
TXN0003223,CUST00003,2023-02-01,15:41:26,3444.88,Food & Beverage,Chennai,Debit Card,No,None
TXN0003224,CUST00771,2023-06-08,15:31:19,1531.87,Healthcare,Unknown,Net Banking,No,None
TXN0003225,CUST00630,2023-06-13,12:12:53,934.96,Retail,Bangalore,Debit Card,Yes,High Frequency
TXN0003226,CUST00213,2023-07-16,03:10:58,203.27,Retail,Mumbai,Credit Card,No,None
TXN0003227,CUST00421,2023-02-27,15:10:29,240.75,Entertainment,Ahmedabad,Debit Card,No,None
TXN0003228,CUST01086,2023-08-12,16:49:07,2979.6,Electronics,Hyderabad,Debit Card,No,None
TXN0003229,CUST00488,2023-07-11,22:16:48,1694.63,Online Shopping,Ahmedabad,Net Banking,No,None
TXN0003230,CUST00860,2023-09-03,16:32:12,634.72,Electronics,Chennai,Wallet,No,None
TXN0003231,CUST01008,2023-12-09,07:37:40,402.83,Food & Beverage,Delhi,Wallet,No,None
TXN0003232,CUST00123,2023-10-28,01:34:23,58.5,Healthcare,Chennai,Debit Card,No,None
TXN0003233,CUST00292,2023-03-18,22:27:54,1353.78,Travel,Bangalore,UPI,Yes,Amount Spike
TXN0003234,CUST00574,2023-12-16,11:25:09,6592.6,Online Shopping,Chennai,UPI,No,None
TXN0003235,CUST00191,2023-03-11,20:56:09,143.09,Travel,International,Credit Card,No,None
TXN0003236,CUST00090,2023-12-07,08:41:35,834.95,Fuel,Ahmedabad,Debit Card,No,None
TXN0003237,CUST00475,2023-06-26,08:13:52,2228.16,Entertainment,Pune,Net Banking,No,None
TXN0003238,CUST01065,2023-01-07,00:35:04,147.54,Fuel,Unknown,Wallet,Yes,High Frequency
TXN0003239,CUST00846,2023-03-06,18:25:04,830.19,Retail,Kolkata,Debit Card,No,None
TXN0003240,CUST00763,2023-02-16,21:50:01,2049.8,Food & Beverage,Bangalore,Wallet,No,None
TXN0003241,CUST00939,2023-06-12,13:52:24,675.19,Travel,Kolkata,Net Banking,No,None
TXN0003242,CUST00174,2023-04-13,06:50:36,20787.01,Travel,Bangalore,Wallet,No,None
TXN0003243,CUST01190,2023-10-25,07:03:58,89.81,Online Shopping,Hyderabad,Wallet,No,None
TXN0003244,CUST00196,2023-08-04,09:02:55,14781.77,Travel,Unknown,Wallet,Yes,Amount Spike
TXN0003245,CUST01036,2023-10-04,06:33:34,540.58,Retail,Delhi,Credit Card,No,None
TXN0003246,CUST00274,2023-12-28,05:23:41,1679.59,Retail,International,Wallet,No,None
TXN0003247,CUST00808,2023-07-02,11:24:54,1129.54,Travel,International,Wallet,No,None
TXN0003248,CUST00154,2023-10-16,11:54:03,275.95,Electronics,Pune,Net Banking,No,None
TXN0003249,CUST01163,2023-02-09,05:20:42,875.5,Fuel,Delhi,Wallet,No,None
TXN0003250,CUST00128,2023-02-19,02:06:51,71.56,Travel,Bangalore,Net Banking,No,None
TXN0003251,CUST00891,2023-12-04,15:56:36,13229.36,Electronics,Chennai,Credit Card,Yes,Amount Spike
TXN0003252,CUST00268,2023-01-14,05:36:29,951.26,Travel,Unknown,UPI,No,None
TXN0003253,CUST00485,2023-11-20,20:07:30,17201.97,Travel,Ahmedabad,Net Banking,Yes,Amount Spike
TXN0003254,CUST00598,2023-06-17,13:07:28,2367.86,Retail,Ahmedabad,Wallet,No,None
TXN0003255,CUST00535,2023-01-10,07:03:26,1033.95,Fuel,Pune,Wallet,No,None
TXN0003256,CUST00646,2023-09-25,23:42:00,794.5,Food & Beverage,Kolkata,Credit Card,No,None
TXN0003257,CUST00805,2023-03-06,19:57:10,231.07,Fuel,Ahmedabad,Wallet,No,None
TXN0003258,CUST00669,2023-01-29,00:23:47,282.97,Fuel,Ahmedabad,Net Banking,Yes,Off-Hours Transaction
TXN0003259,CUST00652,2023-02-21,09:51:00,2763.03,Online Shopping,Bangalore,Net Banking,No,None
TXN0003260,CUST00928,2023-07-19,23:11:19,3727.91,Fuel,Chennai,UPI,No,None
TXN0003261,CUST00557,2023-12-03,15:54:25,499.83,Electronics,Chennai,Net Banking,No,None
TXN0003262,CUST00479,2023-07-25,13:31:25,702.89,Travel,Pune,Net Banking,No,None
TXN0003263,CUST00153,2023-12-23,18:11:13,224.63,Food & Beverage,Chennai,UPI,No,None
TXN0003264,CUST00416,2023-05-31,17:29:09,2717.07,Food & Beverage,Pune,Net Banking,No,None
TXN0003265,CUST00279,2023-12-18,04:19:03,1478.08,Healthcare,Hyderabad,Net Banking,No,None
TXN0003266,CUST01198,2023-06-14,00:40:05,6832.6,Entertainment,Chennai,Debit Card,No,None
TXN0003267,CUST00224,2023-05-18,14:56:49,231.83,Electronics,Unknown,Debit Card,No,None
TXN0003268,CUST00319,2023-02-19,11:56:52,422.58,Retail,Ahmedabad,Wallet,No,None
TXN0003269,CUST00217,2023-06-06,05:52:15,878.08,Travel,International,Credit Card,No,None
TXN0003270,CUST00337,2023-09-28,15:50:46,1444.89,Retail,Ahmedabad,Credit Card,No,None
TXN0003271,CUST00921,2023-08-05,07:03:51,513.47,Travel,Bangalore,Net Banking,No,None
TXN0003272,CUST00955,2023-04-04,18:20:11,2411.71,Retail,Unknown,Credit Card,Yes,Amount Spike
